file,old_tag,new_tags
obsidian-general-to-import/256283035028935821.md,boro-sashiko,visible-mending|boro-sashiko|japanese
obsidian-general-to-import/256283035028935821.md,japanese-quilts,japanese-textiles|quilting
obsidian-general-to-import/256283035028935821.md,sashiko-embroidery,visible-mending|boro-sashiko|japanese|embroidery
obsidian-general-to-import/256283035028935821.md,japanese-embroidery,embroidery|japanese|japanese-textiles
obsidian-general-to-import/256283035028935821.md,crewel-embroidery,embroidery
obsidian-general-to-import/256283035028935963.md,mending-clothes,visible-mending
obsidian-general-to-import/256283035028935963.md,make-do-and-mend,quilting|visible-mending
obsidian-general-to-import/256283035028935963.md,repair-clothes,visible-mending
obsidian-general-to-import/256283035028935963.md,sew-ins,sewing
obsidian-general-to-import/256283035028935963.md,자수-디자인,embroidery|korean
obsidian-general-to-import/256283035028935963.md,knitting-techniques,knitting-crochet
obsidian-general-to-import/256283035028935963.md,sewing-basics,sewing
obsidian-general-to-import/256283035028935963.md,sewing-embroidery,sewing|embroidery
obsidian-general-to-import/256283035028955133.md,wedding-embroidery-hoop,embroidery
obsidian-general-to-import/256283035028955133.md,floral-embroidery-patterns,embroidery
obsidian-general-to-import/256283035028955133.md,embroidery-videos,embroidery
obsidian-general-to-import/256283035028955133.md,embroidery-stitching,embroidery
obsidian-general-to-import/256283035028955133.md,japanese-embroidery,embroidery|japanese|japanese-textiles
obsidian-general-to-import/256283035028955133.md,embroidery-designs-fashion,embroidery|clothing-costume
obsidian-general-to-import/256283035028955133.md,hand-embroidery-projects,embroidery
obsidian-general-to-import/256283035028955133.md,flower-embroidery-designs,embroidery
obsidian-general-to-import/256283035028955133.md,sewing-art,sewing|textile-art
obsidian-general-to-import/256283035029034052.md,yumiko-higuchi,artists-makers|yumiko-higuchi
obsidian-general-to-import/256283035029034052.md,crewel-embroidery-kits,embroidery
obsidian-general-to-import/256283035029034052.md,sashiko-embroidery,visible-mending|boro-sashiko|japanese|embroidery
obsidian-general-to-import/256283035029034052.md,brazilian-embroidery,embroidery
obsidian-general-to-import/256283035029034052.md,japanese-embroidery,embroidery|japanese|japanese-textiles
obsidian-general-to-import/256283035029034052.md,sewing-embroidery-designs,sewing|embroidery
obsidian-general-to-import/256283035029034052.md,crewel-embroidery,embroidery
obsidian-general-to-import/256283035029034052.md,hand-embroidery-stitches,embroidery
obsidian-general-to-import/256283035029168995.md,embroidery-for-shirts,embroidery
obsidian-general-to-import/256283035029168995.md,wood-illustrations,illustration
obsidian-general-to-import/256283035029168995.md,art-activism,process-creativity
obsidian-general-to-import/256283035029168995.md,embroidery-book,embroidery|book-arts
obsidian-general-to-import/256283035029168995.md,crafts-to-try,craft
obsidian-general-to-import/256283035029216138.md,tokyo-fashion-week,clothing-costume
obsidian-general-to-import/256283035029216138.md,asian-design,folk-global-art
obsidian-general-to-import/256283035029216138.md,couture-mode,clothing-costume
obsidian-general-to-import/256283035029216138.md,tokyo-fashion,clothing-costume
obsidian-general-to-import/256283035029331105.md,body-embroidery,embroidery
obsidian-general-to-import/256283035029331105.md,art-fibres-textiles,textile-art
obsidian-general-to-import/256283035029331105.md,embroidery-portrait,embroidery
obsidian-general-to-import/256283035029331105.md,embroidery-quilt,embroidery|quilting
obsidian-general-to-import/256283035029331105.md,yarn-painting,painting|knitting-crochet
obsidian-general-to-import/256283035029331105.md,embroidered-portrait,embroidery
obsidian-general-to-import/256283035029331105.md,contemporary-embroidery,embroidery
obsidian-general-to-import/256283035029331105.md,embroidered-art,embroidery|textile-art
obsidian-general-to-import/256283035029331105.md,textile-fiber-art,textile-art
obsidian-general-to-import/256283035029331113.md,black-and-white-embroidery,embroidery|blackwork
obsidian-general-to-import/256283035029331113.md,embroidered-eyes,embroidery
obsidian-general-to-import/256283035029331113.md,sashiko-embroidery,visible-mending|boro-sashiko|japanese|embroidery
obsidian-general-to-import/256283035029331113.md,embroidered-art,embroidery|textile-art
obsidian-general-to-import/256283035029331113.md,running-stitch,embroidery
obsidian-general-to-import/256283035029331113.md,stitching-art,embroidery|textile-art
obsidian-general-to-import/256283035029331113.md,sewing-art,sewing|textile-art
obsidian-general-to-import/256283035029331113.md,embroidery-inspiration,embroidery
obsidian-general-to-import/256283035029331138.md,embroidery-designs-by-hand,embroidery
obsidian-general-to-import/256283035029331138.md,sashiko-boro,visible-mending|boro-sashiko|japanese
obsidian-general-to-import/256283035029331138.md,textile-art-embroidery,embroidery|textile-art
obsidian-general-to-import/256283035029331138.md,boro-sashiko,visible-mending|boro-sashiko|japanese
obsidian-general-to-import/256283035029331138.md,modern-textiles,textile-art
obsidian-general-to-import/256283035029331138.md,sashiko-embroidery,visible-mending|boro-sashiko|japanese|embroidery
obsidian-general-to-import/256283035029331138.md,contemporary-embroidery,embroidery
obsidian-general-to-import/256283035029331138.md,japanese-embroidery,embroidery|japanese|japanese-textiles
obsidian-general-to-import/256283035029360020.md,quilt-modernen,quilting|modern-quilting
obsidian-general-to-import/256283035029360020.md,patterns-textiles,pattern|textile-art
obsidian-general-to-import/256283035029360020.md,modern-quilting,quilting|modern-quilting
obsidian-general-to-import/256283035029360020.md,heart-quilt,quilting
obsidian-general-to-import/256283035029360020.md,design-textile,textile-art|design
obsidian-general-to-import/256283035029360020.md,quilting-inspiration,quilting
obsidian-general-to-import/256283035029360020.md,자수-디자인,embroidery|korean
obsidian-general-to-import/256283035029360020.md,modern-quilt,quilting|modern-quilting
obsidian-general-to-import/256283035029437499.md,historical-sewing,textile-history|sewing
obsidian-general-to-import/256283035029437499.md,crazy-quilting,quilting|improv-quilt
obsidian-general-to-import/256283035029437499.md,sew-ins,sewing
obsidian-general-to-import/256283035029437499.md,heirloom-sewing,sewing|textile-history
obsidian-general-to-import/256283035029437499.md,button-holes,sewing
obsidian-general-to-import/256283035029437499.md,textile-arts,textile-art
obsidian-general-to-import/256283035029784791.md,t-shirt-mending,visible-mending
obsidian-general-to-import/256283035029784791.md,sashiko-mending-jeans,visible-mending|boro-sashiko|japanese
obsidian-general-to-import/256283035029784791.md,mindful-mending,visible-mending
obsidian-general-to-import/256283035029784791.md,boro-mending,visible-mending|boro-sashiko|japanese
obsidian-general-to-import/256283035029784791.md,creative-mending,visible-mending
obsidian-general-to-import/256283035030033768.md,tile-quilt,quilting
obsidian-general-to-import/256283035030033768.md,tiled-quilt,quilting
obsidian-general-to-import/256283035030033768.md,quilt-modernen,quilting|modern-quilting
obsidian-general-to-import/256283035030033768.md,geometric-quilt,quilting
obsidian-general-to-import/256283035030033768.md,tshirt-quilt,quilting|visible-mending
obsidian-general-to-import/256283035030033768.md,beginner-quilt-patterns,quilting
obsidian-general-to-import/256283035030033768.md,quilt-baby,quilting
obsidian-general-to-import/256283035030033768.md,triangle-quilt,quilting
obsidian-general-to-import/256283035030033768.md,nine-patch,quilting
obsidian-general-to-import/256283035030161894.md,creative-mending,visible-mending
obsidian-general-to-import/256283035030161894.md,sashiko-mending,visible-mending|boro-sashiko|japanese
obsidian-general-to-import/256283035030161894.md,japanese-boro,japanese-textiles|boro-sashiko|visible-mending
obsidian-general-to-import/256283035030161894.md,boro-stitching,visible-mending|boro-sashiko|japanese
obsidian-general-to-import/256283035030161894.md,denim-repair,visible-mending
obsidian-general-to-import/256283035030161894.md,mending-clothes,visible-mending
obsidian-general-to-import/256283035030161894.md,sashiko-stitching,visible-mending|boro-sashiko|japanese
obsidian-general-to-import/256283035030161894.md,embroidery-sashiko,embroidery|japanese|boro-sashiko
obsidian-general-to-import/256283035030161894.md,sashiko-boro,visible-mending|boro-sashiko|japanese
obsidian-general-to-import/256283035030161904.md,spirit-cloth,textile-art
obsidian-general-to-import/256283035030161904.md,japanese-boro,japanese-textiles|boro-sashiko|visible-mending
obsidian-general-to-import/256283035030161904.md,boro-stitching,visible-mending|boro-sashiko|japanese
obsidian-general-to-import/256283035030161904.md,sashiko-stitching,visible-mending|boro-sashiko|japanese
obsidian-general-to-import/256283035030161904.md,embroidery-sashiko,embroidery|japanese|boro-sashiko
obsidian-general-to-import/256283035030161904.md,sashiko-boro,visible-mending|boro-sashiko|japanese
obsidian-general-to-import/256283035030161904.md,quilt-modernen,quilting|modern-quilting
obsidian-general-to-import/256283035030161904.md,boro-sashiko,visible-mending|boro-sashiko|japanese
obsidian-general-to-import/256283035030161904.md,japanese-quilts,japanese-textiles|quilting
obsidian-general-to-import/256283035030263857.md,tokyo-fashion-week,clothing-costume
obsidian-general-to-import/256283035030263857.md,looks-street-style,clothing-costume
obsidian-general-to-import/256283035030263857.md,couture-designers,clothing-costume|artists-makers
obsidian-general-to-import/256283035030263857.md,tokyo-fashion,clothing-costume
obsidian-general-to-import/256283035030263857.md,flowers-and-leaves,nature-botanical
obsidian-general-to-import/256283035030263857.md,fashion-details,clothing-costume
obsidian-general-to-import/256283035030263889.md,hand-embroidery-patterns,embroidery
obsidian-general-to-import/256283035030263889.md,embroidery-cross-stitch,embroidery|cross-stitch
obsidian-general-to-import/256283035030263889.md,embroidery-inspiration,embroidery
obsidian-general-to-import/256283035030263889.md,embroidery-techniques,embroidery
obsidian-general-to-import/256283035030263889.md,embroidery-cross,embroidery|cross-stitch
obsidian-general-to-import/256283035030263889.md,embroidery-and-stitching,embroidery
obsidian-general-to-import/256283035030263889.md,embroidery-ideas,embroidery
obsidian-general-to-import/256283035030263889.md,embroidery-projects,embroidery
obsidian-general-to-import/256283035030354327.md,quilt-modernen,quilting|modern-quilting
obsidian-general-to-import/256283035030354327.md,contemporary-quilts,quilting|modern-quilting
obsidian-general-to-import/256283035030354327.md,textile-artist,textile-art
obsidian-general-to-import/256283035030354327.md,design-textile,textile-art|design
obsidian-general-to-import/256283035030354327.md,quilting-inspiration,quilting
obsidian-general-to-import/256283035030354327.md,modern-quilt,quilting|modern-quilting
obsidian-general-to-import/256283035030354327.md,quilting-crafts,quilting|craft
obsidian-general-to-import/256283035030354327.md,textile-artists,textile-art|artists-makers
obsidian-general-to-import/256283035030354330.md,quilt-modernen,quilting|modern-quilting
obsidian-general-to-import/256283035030354330.md,자수-디자인,embroidery|korean
obsidian-general-to-import/256283035030354330.md,hand-quilting,quilting
obsidian-general-to-import/256283035030354330.md,cotton-quilts,cotton|quilting
obsidian-general-to-import/256283035030354330.md,mixing-prints,pattern
obsidian-general-to-import/256283035030354330.md,quilt-inspiration,quilting
obsidian-general-to-import/256283035030354330.md,modern-quilts,quilting|modern-quilting
obsidian-general-to-import/256283035030354330.md,quilt-sewing,quilting|sewing
obsidian-general-to-import/256283035031577047.md,louise-bourgeois,artists-makers|louise-bourgeois
obsidian-general-to-import/256283035031577047.md,pattern-texture,pattern
obsidian-general-to-import/256283035031577047.md,textile-artists,textile-art|artists-makers
